src,dst,time
21039,6033,119378519
98,17,119378563
12540,441,119378643
12335,19698,119378699
24239,8140,119378705
2907,12897,119378737
7896,4629,119378877
16975,19698,119378901
26283,16491,119379047
4678,188,119379064
8389,8390,119379116
15448,19698,119379144
15487,19077,119379187
365,253,119379235
24578,15183,119379314
7630,23063,119379324
5353,12016,119379341
5363,8140,119379345
14786,14786,119379351
14252,23294,119379359
13012,19698,119379391
10729,7661,119379408
14306,19698,119379478
7176,19888,119379573
12957,19914,119379593
14035,8829,119379610
15404,19698,119379612
26041,19698,119379649
23294,14252,119379673
4329,18324,119379680
18930,19698,119379735
691,25873,119379755
14420,15963,119379757
6052,19698,119379802
8140,14820,119379855
12202,2130,119379900
7431,19698,119379959
14820,8140,119379978
2265,26234,119380033
7376,9410,119380096
14363,21462,119380181
6926,16051,119380274
14105,19698,119380390
26254,8513,119380394
1115,5183,119380507
1115,5183,119380557
9051,20994,119380608
16013,14327,119380834
17408,7626,119380987
2331,9609,119381208
10084,13241,119381224
14626,10567,119381304
17408,5335,119381511
26048,25155,119381538
19177,6082,119381542
9549,9063,119381760
484,6992,119381825
3706,14496,119381832
7334,893,119381856
7279,7402,119381913
13241,10084,119382517
16298,13333,119382568
16298,13333,119382570
509,8255,119382625
15854,5549,119382826
21238,12658,119382828
17861,21982,119383028
21966,20562,119383070
21544,10715,119383498
3953,982,119383569
16624,11378,119383653
21966,16309,119383708
5549,15854,119383710
5631,5783,119383856
26284,26284,119383885
26284,26284,119383918
26284,26284,119383933
26284,26284,119383957
6605,14252,119383972
26284,26284,119383974
16611,5356,119384020
41320,5309,119384065
10990,12587,119384105
26284,26284,119384116
7949,12676,119384118
11925,5309,119384227
6359,12587,119384250
18940,5309,119384261
6184,3838,119384266
10997,12587,119384320
25005,10705,119384349
9007,8590,119384390
15392,5309,119384459
21462,14363,119384698
13787,13786,119384765
3838,6184,119384792
25442,25443,119384899
2981,13827,119384935
6739,18111,119385005
14445,13733,119385130
5216,1909,119385248
1431,2456,119385321
18919,5601,119385362
18652,18652,119385458
15508,5601,119385471
12902,3880,119385509
7055,18652,119385567
8513,26254,119385717
441,26159,119385851
25505,25574,119385862
18255,12676,119385904
13151,14853,119386074
2139,115,119386147
12195,11748,119386149
4476,5293,119386201
18787,14853,119386289
12917,6861,119386346
4384,5383,119386346
8140,14820,119386415
4934,2656,119386450
26108,22767,119386522
19547,6119,119386543
9294,17383,119386571
13081,5924,119386600
22767,26108,119386639
7949,12676,119386726
24547,26285,119386762
41320,17177,119386787
26108,22767,119386889
11906,19192,119387004
22767,26108,119387011
25235,23787,119387068
12094,765,119387096
25974,6716,119387121
19850,11832,119387144
449,16709,119387146
2544,15342,119387176
9600,2966,119387201
9331,22767,119387212
1215,1183,119387288
5601,15508,119387436
26166,24019,119387510
2286,14853,119387514
26108,22767,119387630
1551,7516,119387640
1551,1213,119387690
8985,8316,119387713
26005,25731,119387717
17052,5246,119387736
17052,25912,119387928
17052,25912,119387930
3381,22874,119388000
4388,12069,119388097
9063,7240,119388137
17408,6787,119388260
14781,13285,119388264
24953,734,119388286
13124,12070,119388439
2682,3692,119388649
5169,3457,119388661
12069,4388,119388698
10786,25934,119388784
8080,2115,119388797
22767,26108,119389012
6861,18946,119389055
982,5265,119389064
18652,7055,119389361
6003,23775,119389394
9982,9922,119389418
80,12021,119389457
26125,14789,119389559
21564,22744,119389636
8960,8390,119389637
14363,21462,119389637
7101,19951,119389696
25485,19951,119389761
3399,2038,119389762
9940,15093,119389953
15508,5601,119389986
5601,15508,119390150
1551,18758,119390206
21462,14363,119390364
5437,5290,119390442
25299,12336,119390464
9029,9097,119390476
15508,5601,119390656
5601,15508,119390827
441,4153,119390955
509,419,119391018
23775,6003,119391302
8983,7196,119391378
16692,3173,119391392
21932,56,119391552
15508,5601,119391555
8034,8035,119391582
6003,23775,119391585
16074,24911,119391680
14363,21462,119391775
7196,8983,119391861
4700,5043,119391948
23086,24615,119391979
8075,6891,119392071
5601,15508,119392114
23927,6526,119392149
14942,16000,119392310
9488,10252,119392441
19951,7101,119392541
3173,3132,119392745
509,20539,119392925
23086,16557,119393053
3870,6187,119393099
23063,7630,119393125
26120,26120,119393135
15508,5601,119393160
1718,20981,119393313
14252,23294,119393419
19680,24670,119393581
12070,13124,119393628
6019,17424,119393727
5601,15508,119393770
446,18839,119394048
20618,12290,119394163
12904,11300,119394319
7630,23063,119394353
23434,10374,119394482
26286,25386,119394635
6484,20639,119394648
17408,4652,119394818
18946,6861,119395158
18424,17125,119395257
9433,23325,119395338
13333,16298,119395504
13060,22544,119395592
14781,2143,119395688
8185,4269,119395840
25869,25869,119395855
24287,16533,119395890
23102,11361,119395963
7986,15630,119395973
25879,10968,119396000
13827,2981,119396160
14172,251,119396383
7197,15832,119396415
4269,8185,119396465
23434,10374,119396509
23325,9433,119396520
13713,8590,119396530
8960,12290,119396533
24068,14983,119396720
24068,14983,119396756
12290,18557,119396898
14983,24068,119396934
9185,14858,119396961
18839,446,119397098
19488,3723,119397278
7220,26108,119397315
18557,12290,119397379
16007,8312,119397409
12905,7527,119397418
24068,14983,119397430
10605,547,119397504
14983,24068,119397557
18616,13416,119397561
24068,14983,119397801
8960,10519,119397810
25947,18782,119397912
14983,24068,119397912
5343,4466,119397916
375,2146,119397933
12021,80,119397964
12221,10725,119398002
6914,23392,119398156
6160,10718,119398260
9029,2519,119398303
26288,26288,119398506
24068,14983,119398566
3254,784,119398604
14983,24068,119398622
509,3682,119398789
1162,1503,119398807
20296,166,119398855
3399,22577,119398924
8185,4269,119398961
24068,14983,119399136
4339,3057,119399205
12290,18557,119399245
14983,24068,119399270
25265,20777,119399311
26167,25487,119399476
13416,18616,119399484
25880,17572,119399487
21214,21214,119399496
509,365,119399552
2279,25487,119399662
8960,12024,119399743
17789,20419,119399796
11398,25487,119399818
5586,20419,119400203
7936,8164,119400209
13124,12070,119400243
14858,9185,119400251
25622,11473,119400267
7318,7319,119400400
5246,17052,119400457
14983,24068,119400529
14983,24068,119400672
13131,3256,119400778
15418,9960,119400859
3256,13131,119401032
9029,4952,119401032
13131,3256,119401160
1551,7630,119401183
3256,13131,119401221
26289,25137,119401226
26289,25137,119401252
17065,12430,119401259
6070,14131,119401368
8415,3156,119401401
13131,3256,119401495
17572,25880,119401530
25056,23781,119401592
16697,26290,119401592
3256,13131,119401619
7030,985,119401832
9939,3256,119401893
13131,3256,119401998
509,2480,119402021
18557,12290,119402021
4001,13870,119402057
4056,1006,119402114
3256,13131,119402275
14802,7565,119402378
6674,6942,119402440
9922,9982,119402504
19407,848,119402761
3256,9939,119402782
19850,10856,119402929
17052,10856,119403005
12070,13124,119403347
8536,1245,119403377
19850,9950,119403518
15339,5057,119403685
12070,13124,119403694
4955,7686,119403739
11621,8722,119403798
4095,8458,119403820
18782,25947,119403955
26159,25706,119404242
2836,10353,119404371
12989,17938,119404376
2130,12202,119404400
9939,3256,119404413
3256,9939,119404543
10353,2836,119404592
9939,3256,119404656
4476,5293,119404688
10447,13279,119404766
8312,16007,119404836
3256,9939,119404848
2947,7535,119404960
9939,3256,119405130
12336,9419,119405256
3256,9939,119405288
3024,16533,119405363
4476,5293,119405405
9939,3256,119405414
23625,18616,119405431
9419,12336,119405574
9252,4723,119405613
23209,23210,119405647
15767,13311,119405817
12336,9419,119405835
18659,20137,119405862
26291,25629,119406018
1551,4376,119406037
9419,12336,119406048
8960,9332,119406086
12336,9419,119406124
14196,6801,119406264
13870,4001,119406312
26292,26292,119406409
6070,9445,119406421
9419,12336,119406678
6657,26215,119406784
9419,4187,119406811
6526,23927,119406993
4187,9419,119407071
42211,26177,119407118
12336,9419,119407243
9419,4187,119407270
4187,9419,119407359
9419,4187,119407446
9419,4187,119407569
9716,13686,119407604
1482,1137,119407604
23420,7659,119407622
21409,25576,119407735
15311,8179,119407762
2506,1207,119407841
9419,12336,119407911
9419,1207,119407926
22122,7715,119407987
14732,19748,119408026
14732,19748,119408044
5939,4734,119408130
11644,20921,119408317
3173,16692,119408374
9982,9922,119408471
9982,9922,119408533
3009,5857,119408615
5104,19590,119408668
4735,4734,119408749
6149,256,119409056
16597,13532,119409095
26295,24068,119409152
5340,10775,119409260
16298,13333,119409331
5959,5857,119409521
7015,13477,119409751
1664,25177,119409885
20869,26026,119409964
26038,23566,119409985
26038,23566,119410011
10997,7063,119410069
20921,11644,119410118
20921,11644,119410152
15897,15898,119410203
19407,848,119410222
10002,4484,119410336
7240,4218,119410680
15701,26215,119410848
11644,20921,119410925
6657,23338,119410953
19741,23240,119410997
9063,2231,119411008
4979,17062,119411158
15898,15897,119411233
6197,7549,119411457
19426,9108,119411566
19748,14732,119411580
3926,8876,119411694
15898,15897,119411729
21951,5622,119412015
15722,5388,119412037
6743,11344,119412116
1442,2290,119412571
20516,9648,119412616
9851,5896,119412757
6942,6674,119413392
6977,3992,119413810
9108,19426,119413843
11361,23102,119413884
5812,19426,119413888
3992,6977,119413891
12267,3992,119414002
6977,3992,119414142
5118,5117,119414542
25980,15909,119415070
21683,9040,119415518
21190,21825,119415563
19826,26191,119415693
5343,6248,119415703
19826,26191,119415734
2989,2829,119415819
985,7030,119416309
16597,13532,119416462
17301,25748,119416669
13812,8961,119416846
26183,26183,119417068
20921,11644,119417096
25327,14813,119417134
8961,13812,119417661
8961,13812,119417741
13812,8961,119417808
13812,8961,119417829
15909,25980,119417955
8961,13812,119418066
13812,8961,119418199
8961,13812,119418352
8019,6517,119418379
17245,17245,119418713
23993,16133,119418759
25980,15909,119418769
11638,12847,119418906
982,2618,119418998
26283,8060,119419180
554,22387,119419215
13812,13433,119419403
25748,17301,119419431
15909,25980,119419643
13433,13812,119420053
25980,15909,119420731
7015,8935,119421760
599,26301,119421982
26274,26274,119422124
5076,26301,119422149
1665,26301,119422164
26303,8616,119423025
26108,22767,119423137
848,19407,119423200
12024,8960,119423416
8960,20758,119423484
17301,25748,119423684
14496,3706,119424458
1245,8536,119424924
26274,26274,119425882
8536,1245,119426679
1368,1316,119426762
6611,1316,119427227
1245,8536,119427488
8536,1245,119427978
1245,8536,119428091
25823,25823,119428520
9609,2331,119429667
23563,7693,119429916
8536,1245,119430105
26306,26306,119430711
1131,17956,119432138
26259,12216,119432416
9455,12679,119433415
13686,9716,119433922
1316,1368,119434688
879,1207,119436299
26308,1609,119437067
41201,4944,119437423
4979,12551,119437514
4774,10487,119437666
26295,14983,119437699
18786,18834,119438062
24068,14983,119438066
3958,5166,119439115
18539,8884,119439241
23566,26038,119439885
21756,24152,119440689
21267,25004,119440837
270,271,119441516
26310,25728,119441856
7715,22122,119441972
2148,2742,119442010
26038,23566,119442096
2331,9609,119442150
2742,2148,119442804
14983,24068,119443074
6756,6755,119443084
5961,10917,119443199
982,2360,119443598
26286,18202,119443860
21885,21885,119443915
25629,26291,119443927
6143,18536,119443985
16000,14942,119444003
23102,11361,119444028
3059,21712,119444044
6143,7265,119444260
21190,20774,119444427
324,6666,119444534
11473,25622,119444621
8702,7741,119444704
13014,12504,119444712
19749,6910,119444725
25196,15243,119445268
13681,24942,119445340
4188,627,119445535
12260,10139,119445844
4734,4735,119445936
19749,5022,119445981
4734,4735,119445989
15503,18420,119446054
3992,12267,119446098
5343,3146,119446127
14489,6840,119446143
8103,21066,119446612
17876,16931,119446817
446,18839,119446898
23725,23725,119446937
446,18839,119446979
22387,554,119447020
14378,6683,119447404
16611,5356,119447516
12847,11638,119447561
18812,14966,119447569
25487,11398,119447589
41888,8410,119447620
11134,14910,119447632
16557,23086,119447786
291,1098,119447982
2828,8417,119448015
10211,8615,119448216
982,5630,119448243
13526,3472,119448253
2670,4629,119448313
7494,1098,119448327
6737,8615,119448343
2231,9063,119448381
15443,10511,119448425
14916,8615,119448432
22702,10511,119448500
11239,12287,119448603
1097,1098,119448696
854,1098,119448727
6126,4650,119448878
811,1966,119448945
5057,15339,119449016
24615,23086,119449137
17288,9521,119449277
26306,11657,119449317
22125,22140,119449544
16133,23993,119449546
10071,9633,119449706
24476,21046,119449834
13526,3472,119449865
21905,21046,119450242
3893,1617,119450257
13812,4621,119450327
5343,5327,119450428
14280,12335,119450523
20839,974,119450769
2218,2605,119450875
6143,14060,119450902
11361,23102,119450932
6143,3622,119451139
5172,2090,119451297
4629,2670,119451349
5115,5621,119451443
1148,21046,119451445
10586,3723,119451575
3723,10586,119451665
5999,19,119451858
26315,21046,119451964
8960,12024,119452070
23445,7252,119452201
7741,8702,119452314
5776,10164,119452736
6724,8249,119452773
14942,16000,119452872
9441,9081,119452909
3926,5739,119453127
11378,16624,119453183
21267,9234,119453340
25004,13671,119453456
12950,7620,119453625
12658,21711,119453625
15722,23027,119453871
2670,4629,119453899
8417,2828,119454103
25142,25142,119454161
6502,6503,119454190
7786,9381,119454198
22693,12078,119454266
10511,22702,119454421
15158,11751,119454455
19197,19426,119454497
3087,11751,119454561
3829,21431,119454720
5739,3926,119454740
8702,7741,119454744
25808,5838,119454761
23445,15785,119454833
1591,5085,119454850
3926,5739,119454851
26165,14212,119454871
18123,21322,119454964
9193,12921,119455086
7741,8702,119455316
6992,10377,119455322
26231,19895,119455478
1966,811,119455688
5838,25808,119455813
8103,21066,119455824
13279,10447,119456199
25776,9274,119456225
22767,26108,119456324
4979,24806,119456329
21267,6967,119456345
7220,26108,119456370
19197,5812,119456409
8316,7821,119456649
26295,25628,119456660
12761,12480,119456862
6184,12480,119456923
7110,12480,119456950
20697,12480,119457004
23229,12480,119457089
23229,23229,119457242
23229,23229,119457243
260,11239,119457253
846,431,119457379
24986,9543,119457466
19197,12350,119457488
8372,12480,119457539
25487,26167,119457738
2736,6744,119457818
2127,3262,119457834
6710,12480,119457863
3357,12480,119457887
11162,8920,119457911
3926,25238,119458042
8164,7936,119458105
17938,12989,119458108
12569,1975,119458230
2033,3000,119458336
10511,15443,119458369
16839,13394,119458377
1183,1215,119458480
10447,13279,119458557
12214,9521,119458730
12335,14280,119458862
12100,17691,119458876
24695,19017,119459105
2115,556,119459136
12287,11239,119459177
18866,8542,119459222
982,9781,119459248
24695,19017,119459258
14142,3338,119459316
12937,14943,119459372
11034,13365,119459512
17093,13365,119459687
12587,10990,119459708
14252,6605,119459713
20467,20467,119460098
10238,23299,119460124
18826,18826,119460327
8060,26283,119460342
26320,9939,119460575
5994,13365,119460592
26148,1738,119460711
40784,14943,119460711
1937,16421,119460761
2417,9007,119460777
25912,17052,119460911
13333,16298,119460949
10238,13563,119460998
5743,5744,119461115
7511,8081,119461118
10238,9749,119461197
3721,3719,119461296
16842,16842,119461357
10238,5004,119461467
12924,11806,119461736
21683,3430,119461846
23390,25440,119461903
23549,23549,119462032
22399,14248,119462046
518,803,119462239
3430,21683,119462296
16000,14942,119462431
5166,3958,119462580
4650,7156,119462635
4819,4707,119462876
12267,15415,119462967
7239,7750,119463011
7750,7239,119463148
26322,13532,119463211
21711,12658,119463335
6744,2736,119463383
12877,1158,119463631
7239,7750,119463742
6143,2025,119463855
982,887,119463981
14577,7681,119464016
18834,18846,119464115
16298,13333,119464181
11747,4957,119464204
11747,4957,119464437
13812,13433,119464443
6666,13492,119464600
18996,1396,119464638
4406,4406,119464706
18420,15503,119464826
4979,15986,119464829
13708,24563,119464863
5082,11322,119464930
26323,7013,119464935
4979,15319,119464939
25327,15319,119464980
6605,14252,119464993
11747,4957,119465116
2736,18576,119465217
18652,18653,119465317
23445,11105,119465518
7710,12252,119465743
238,3882,119465775
26108,7220,119465927
11747,4957,119465968
2632,7512,119466040
23639,26209,119466058
2633,7512,119466062
2239,14432,119466131
7015,7013,119466205
23445,7013,119466284
25327,25267,119466384
11747,4957,119466467
2570,5216,119466556
7015,10757,119466635
13333,16298,119466947
509,20539,119467015
19749,24058,119467051
6968,20539,119467080
20937,7696,119467097
6965,9471,119467127
4524,4707,119467163
1387,15601,119467209
8060,21208,119467350
24926,26324,119467373
26325,2936,119467431
15630,7986,119467435
26306,26306,119467519
14942,16000,119467596
982,17522,119467737
9069,5877,119467790
2385,14966,119467814
26325,16921,119467894
2936,26325,119467901
8927,7449,119468151
6051,19375,119468251
4707,4819,119468490
19749,2284,119468541
14791,22781,119468580
13395,3639,119468790
16921,26325,119468859
4629,2670,119468871
219,16104,119468919
23102,11361,119468931
13124,12070,119469065
9799,12847,119469195
25238,3926,119469297
5708,3430,119469358
10002,4484,119469403
3430,5708,119469419
11361,23102,119469426
16298,13333,119469464
16298,13333,119469470
21267,14231,119469507
26325,26325,119469573
20671,11395,119469692
11402,7599,119469729
11402,7599,119469766
366,19375,119469776
953,365,119469798
18616,23625,119469886
9720,2658,119469932
13988,13885,119470287
21632,21633,119470375
19375,1162,119470390
1162,19375,119470452
13972,19704,119470568
26276,26276,119470591
2670,4629,119470604
329,3723,119470623
22984,22984,119470671
7697,2183,119470707
25327,10621,119470709
26326,16324,119470733
22500,22500,119470743
4324,23403,119470749
10353,2236,119470863
13333,16298,119470898
5082,8436,119470921
20191,11793,119470946
19749,20645,119470954
7710,26175,119471029
19375,1162,119471050
756,1122,119471062
270,271,119471096
2836,2236,119471109
4819,4707,119471376
2836,2236,119471505
3926,16557,119471591
10465,1455,119471614
16000,14942,119471624
21888,15714,119471645
4218,14292,119471648
10990,12587,119471691
3958,5166,119471730
16805,26175,119471755
22877,17053,119471874
23434,10374,119471897
3059,21712,119471924
9100,955,119471993
12924,11806,119472003
16298,13333,119472016
14967,14853,119472056
9280,4331,119472063
4331,9280,119472425
17691,12100,119472458
21712,3059,119472542
2839,6419,119472618
12078,22693,119472633
13333,16298,119472673
8081,10374,119472712
11248,25776,119472758
19375,20539,119472788
10238,1996,119472792
3357,19222,119472796
3743,6419,119472822
17845,17846,119472826
11248,25776,119472829
2678,6419,119472843
441,7350,119472856
982,1230,119472912
5538,7432,119472927
4629,2670,119472929
3724,6419,119472951
12290,18557,119472967
2127,6419,119472993
251,14172,119473092
25710,25794,119473155
24933,24933,119473232
26327,26328,119473333
8773,9758,119473433
26328,26327,119473444
11512,8833,119473453
7418,5086,119473573
4898,8955,119473617
18194,13836,119473674
26328,26327,119473695
25140,25140,119473785
22430,306,119473845
26329,26329,119473975
11032,2658,119473990
6082,19177,119474019
6019,23697,119474140
2209,190,119474158
13199,10185,119474222
23747,16557,119474255
9545,3172,119474293
12336,9419,119474364
4186,3156,119474508
12350,1667,119474912
12350,1667,119475088
16298,13333,119475116
16298,13333,119475126
21822,21303,119475189
3882,238,119475229
13713,8590,119475295
26330,26330,119475371
24878,25243,119475385
220,5102,119475394
23240,19741,119475445
23445,20448,119475544
25243,24878,119475613
2981,13827,119475622
24878,25243,119475650
26323,20448,119475710
24612,4967,119475747
14252,6605,119475775
23114,19570,119475913
26327,26328,119475936
11344,9177,119475960
20706,20584,119476072
882,2381,119476096
21287,5309,119476167
20467,20467,119476233
238,3882,119476255
19009,19277,119476307
18101,19277,119476356
42594,14934,119476378
1489,1309,119476434
7252,23445,119476470
23453,19277,119476504
13444,12077,119476590
26334,25027,119476596
23102,11361,119476614
9732,19277,119476619
14942,16000,119476632
13150,19277,119476727
4905,4935,119476768
15508,15508,119476777
15508,15508,119476780
15508,15508,119476780
3338,14142,119476834
15785,23445,119476844
6605,14252,119476879
12267,14497,119477044
25327,9143,119477089
25243,24878,119477245
11105,23445,119477305
19277,13150,119477306
20172,22607,119477392
13279,10447,119477468
6143,6739,119477491
18448,18690,119477579
9419,1207,119477641
1461,24537,119477642
20448,23445,119477652
16557,23747,119477837
7086,5049,119477888
21366,1207,119477980
982,2618,119478009
23445,15785,119478032
20873,22607,119478351
14252,6605,119478352
8958,5080,119478364
12922,3218,119478567
26320,3256,119478580
16557,12921,119478681
23625,18616,119478780
14719,9229,119478808
12252,7710,119478948
7896,9702,119478961
1751,15410,119479033
22710,25477,119479175
18576,2736,119479202
8603,12386,119479249
6739,4052,119479260
26175,7710,119479404
2363,7578,119479491
5935,26248,119479577
14361,14436,119479583
7015,16764,119479620
23445,7013,119479625
23903,4134,119479814
366,8390,119479835
10387,5741,119479839
982,3953,119479845
23543,8390,119480004
22206,25401,119480074
8615,14916,119480095
26250,6605,119480210
6143,461,119480260
24878,25243,119480307
16557,3926,119480321
14248,22399,119480330
16499,19888,119480626
21735,4134,119480655
16764,5022,119480816
24478,24829,119480863
21267,11142,119480902
23230,23230,119481039
11162,4817,119481198
7697,16533,119481224
23445,8169,119481374
3256,26320,119481426
18290,15159,119481476
811,1966,119481487
10238,8571,119481522
23445,10643,119481653
8616,26303,119481733
1128,2066,119481782
25505,25574,119481897
6147,9036,119481918
25917,25993,119481946
25873,25993,119482044
4134,21735,119482086
24829,24478,119482128
3862,1667,119482360
6767,22291,119482416
24728,13394,119482474
23508,21075,119482598
3335,9361,119482639
3862,1667,119482756
7986,15630,119482828
4955,4866,119482903
8583,13360,119483078
4600,6914,119483178
1581,5123,119483196
8516,4154,119483291
24682,20715,119483644
4909,11902,119483748
20739,21353,119483759
22140,22125,119483968
17067,14132,119484018
26338,26338,119484067
22290,9283,119484111
7201,7055,119484185
22122,7715,119484253
3890,390,119484437
14642,6976,119484656
26270,25743,119484685
21286,5309,119484687
7015,21254,119484687
19486,20706,119484748
16642,1937,119484781
26270,25743,119484812
15601,1387,119484954
26339,1623,119484957
21679,21679,119485032
7055,7201,119485036
11902,4909,119485275
4239,3168,119485287
5018,985,119485321
26340,26340,119485433
23697,6019,119485446
7201,7055,119485459
19430,23853,119485571
25918,25918,119485577
441,8606,119485645
23434,10374,119485662
3312,4723,119485730
6248,5343,119485762
23027,15722,119485770
19195,10401,119485845
3146,5343,119485863
23434,10374,119485940
5327,5343,119485942
25517,25386,119485986
8525,5555,119486033
40598,4290,119486054
7710,26175,119486068
31,1646,119486073
3399,461,119486145
23434,10374,119486245
14789,14789,119486357
5621,5115,119486422
20593,1667,119486426
5621,5115,119486455
23,1646,119486468
23434,10374,119486474
4983,1646,119486485
24937,1646,119486522
16742,8297,119486527
23116,8926,119486596
23434,10374,119486630
9775,1646,119486655
2269,10344,119486667
18557,12290,119486785
12264,22169,119486797
2187,4550,119486827
13412,11172,119486859
11530,9915,119486893
6711,9008,119486902
4466,5343,119486928
12587,10990,119487011
23434,10374,119487043
21266,4258,119487066
26343,15343,119487222
14333,6917,119487250
23434,10374,119487253
14333,6917,119487298
3487,238,119487322
2109,3421,119487346
24478,24829,119487372
8428,11085,119487376
9702,7896,119487406
4629,7896,119487457
20584,20706,119487464
7015,7405,119487481
4030,8403,119487542
23434,10374,119487570
2981,989,119487614
20706,20584,119487667
11361,23102,119487712
23434,10374,119487724
20795,20796,119487758
16324,26326,119487839
25996,159,119487915
4095,5520,119488163
11859,620,119488294
26345,26346,119488327
5343,4466,119488399
23434,10374,119488458
1581,5123,119488549
23262,22577,119488692
23434,10374,119488717
15508,5601,119488761
3951,1218,119488794
1892,14545,119488831
9851,12589,119488859
22290,3102,119488866
178,12010,119488868
26215,4518,119488878
23747,16557,119488908
3926,16557,119488950
3102,22290,119488959
5095,22577,119489090
28,4435,119489096
10990,12587,119489107
22290,3102,119489121
2417,7021,119489311
12587,10990,119489314
1704,11177,119489330
24829,24478,119489340
3102,22290,119489359
4889,4890,119489372
11007,5174,119489446
22956,15578,119489487
8985,7877,119489519
21154,3683,119489533
15203,6255,119489563
15578,22956,119489580
9545,7657,119489592
10353,2236,119489625
5105,5688,119489699
5315,15007,119489728
19602,22710,119489954
15357,15357,119490099
12267,2862,119490117
24891,4051,119490155
12912,3103,119490196
25477,22710,119490206
16864,8465,119490217
8810,23457,119490293
4874,8316,119490368
3132,9380,119490404
10447,13279,119490432
21267,4227,119490446
19625,2239,119490477
16557,12921,119490654
8316,4874,119490673
4258,21266,119490849
24478,24829,119490857
1570,5596,119491083
18629,5110,119491119
24802,24802,119491221
15443,560,119491272
19844,21450,119491288
7659,23420,119491658
4466,5343,119491794
8615,10211,119491824
5343,4466,119491838
11933,8390,119491865
14779,13786,119492018
13502,12910,119492019
22859,17189,119492027
10465,2429,119492212
5337,26250,119492228
26175,7710,119492233
9934,17189,119492280
3421,2109,119492490
23445,20448,119492496
19456,711,119492506
5309,21286,119492548
15128,15128,119492601
26338,25741,119492707
4707,4819,119492755
9272,15819,119492775
15819,9272,119492872
9272,15819,119493038
17906,8715,119493042
20274,20811,119493072
11933,8390,119493076
24152,5172,119493108
859,6487,119493272
859,6487,119493295
20921,11644,119493304
21146,21145,119493328
1017,301,119493351
9807,181,119493675
16362,4146,119493752
7557,8081,119493850
21353,1586,119493968
8019,1521,119494022
8081,7557,119494027
17627,11780,119494048
8837,10724,119494092
20811,20274,119494109
10048,7013,119494348
1738,15227,119494431
4388,12069,119494550
15722,7015,119494557
6605,14252,119494601
23445,7023,119494706
3132,9380,119494793
8715,17906,119494899
11832,5389,119494919
15007,5315,119494934
3256,11236,119495001
1585,1586,119495226
16167,10832,119495251
22378,19760,119495286
15183,12327,119495302
11644,20921,119495305
5601,15508,119495450
6275,3001,119495628
7936,8164,119495708
26215,15701,119495729
8948,3888,119495731
13444,10968,119495735
19320,10048,119495748
8948,3888,119495854
23229,9043,119495977
4992,7707,119496147
6891,2843,119496239
13519,17149,119496352
15819,9272,119496384
4134,23903,119496421
13409,16419,119496528
18448,18690,119496553
17548,8519,119496665
26322,13532,119496755
5123,1581,119496790
4735,4734,119496817
18757,8997,119496929
15834,12648,119496986
4735,4734,119497087
4735,4734,119497152
25140,19412,119497154
9280,4331,119497275
26322,13532,119497275
26346,26345,119497392
22767,9331,119497455
8997,18757,119497525
3719,3721,119497527
18757,8997,119497564
8646,18694,119497664
25982,17232,119497708
19312,20758,119497760
26320,11236,119497810
7842,13624,119497822
15834,15415,119497830
23945,23947,119497897
8577,5286,119497906
7974,26351,119498016
12711,1528,119498073
12072,18373,119498091
26322,13532,119498167
18373,12072,119498196
12902,5811,119498306
12072,18373,119498368
4331,9280,119498379
26322,13532,119498382
15555,9639,119498503
16298,18594,119498777
23945,12673,119498882
23448,10969,119499002
17718,18594,119499089
26203,13309,119499245
20160,9037,119499275
22290,9283,119499404
5670,5671,119499444
8068,25475,119499522
14432,2239,119499567
16597,13532,119499661
3982,4154,119499808
5471,18694,119500167
6891,5899,119500298
1283,2419,119500378
13699,13699,119500393
16938,18694,119500405
5918,6915,119500519
1042,512,119500772
8919,1206,119500835
9233,5412,119500996
7156,6126,119501206
26352,8802,119501254
24848,24848,119501418
24848,24848,119501518
26353,26353,119501558
5343,6229,119502066
858,14707,119502218
10002,4484,119502317
1817,6776,119502696
6212,6068,119502768
10401,19195,119502943
17718,4932,119502949
15857,6915,119503012
25820,25820,119503014
864,863,119503084
13080,3421,119503275
6068,20322,119503420
8728,7620,119503997
5812,19426,119504090
4147,6058,119504132
7657,9545,119504366
20448,23445,119504877
11907,15345,119504899
1198,494,119504946
10643,23445,119505058
7015,19077,119505209
6827,1241,119505450
8075,25177,119505768
13279,10447,119506067
1115,5183,119506303
23825,11057,119506374
1128,2066,119507010
1033,2663,119507019
20120,8794,119507456
21971,13009,119507616
8646,8536,119507671
11811,2348,119507881
1470,5183,119508296
6582,9216,119509343
6683,14378,119509402
5710,23320,119509413
18689,22169,119509443
8590,17507,119509618
6963,9501,119510436
14942,26274,119511059
6963,9501,119511291
13908,10634,119511837
5134,25686,119512979
17144,18567,119513963
25365,25415,119514516
25702,18567,119514690
41438,23836,119515600
221,879,119516279
16406,9229,119516430
22388,23836,119516574
563,23836,119517085
6666,13492,119517157
17338,13520,119517630
9047,23836,119517737
6008,23836,119518056
15667,23836,119518394
22397,26132,119518769
711,19456,119519178
13394,16839,119519503
2218,3079,119519590
2481,386,119520132
11100,10074,119521472
15630,7986,119521625
2456,8566,119521710
5286,8577,119521768
10705,25005,119522110
17926,2282,119522477
20124,22607,119522481
16539,229,119522530
10136,8654,119522677
17940,22607,119522792
20584,15436,119522899
